No of BETA is:  1
 CN                  
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
 CL                  
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.224    0.225    0.229    0.235    0.223    0.193    0.132    0.113    0.105    0.100    0.098
    0.486    0.488    0.498    0.522    0.478    0.413    0.297    0.268    0.258    0.247    0.236
    1.125    1.133    1.157    1.236    1.075    0.955    0.759    0.662    0.615    0.587    0.571
    1.591    1.603    1.626    1.730    1.610    1.521    1.183    1.055    1.017    0.997    0.980
    2.142    2.165    2.200    2.408    2.306    2.138    1.644    1.527    1.496    1.472    1.442
    2.745    2.781    2.867    3.271    3.115    2.724    2.182    2.081    2.049    2.021    1.984
 CD                  
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.431    0.440    0.543    0.757    0.741    0.532    0.353    0.286    0.254    0.238    0.231
    0.439    0.448    0.551    0.765    0.748    0.539    0.358    0.290    0.259    0.243    0.236
    0.465    0.475    0.578    0.794    0.774    0.562    0.377    0.308    0.276    0.259    0.252
    0.596    0.606    0.711    0.934    0.891    0.673    0.471    0.392    0.355    0.336    0.327
    0.781    0.793    0.900    1.130    1.081    0.870    0.629    0.539    0.502    0.484    0.474
    1.049    1.065    1.179    1.450    1.399    1.171    0.869    0.776    0.740    0.720    0.706
    1.421    1.444    1.580    1.933    1.870    1.564    1.216    1.124    1.088    1.066    1.049
 CL/CD               
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.510    0.501    0.415    0.307    0.298    0.357    0.369    0.389    0.406    0.413    0.415
    1.045    1.029    0.862    0.657    0.618    0.735    0.788    0.872    0.937    0.954    0.938
    1.889    1.869    1.626    1.323    1.207    1.420    1.612    1.689    1.734    1.749    1.747
    2.038    2.022    1.807    1.531    1.489    1.749    1.879    1.957    2.025    2.062    2.068
    2.042    2.033    1.865    1.661    1.648    1.826    1.892    1.969    2.023    2.045    2.043
    1.931    1.926    1.815    1.692    1.665    1.742    1.794    1.851    1.884    1.895    1.892
 X-C.P               
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.040   -0.043    0.009    0.144   -0.760   -0.833   -0.197    0.217    0.566    0.782    0.870
   -0.274   -0.276   -0.229   -0.173   -0.844   -0.901   -0.317   -0.021    0.203    0.362    0.470
   -0.472   -0.473   -0.431   -0.431   -0.917   -0.960   -0.412   -0.188   -0.031    0.092    0.199
   -0.816   -0.818   -0.781   -0.809   -0.995   -0.982   -0.521   -0.343   -0.212   -0.121   -0.069
   -0.644   -0.637   -0.579   -0.532   -0.736   -0.718   -0.406   -0.294   -0.212   -0.161   -0.140
   -0.824   -0.828   -0.761   -0.683   -0.706   -0.741   -0.434   -0.354   -0.302   -0.276   -0.217
   -1.023   -1.033   -0.958   -0.848   -0.765   -0.772   -0.499   -0.447   -0.407   -0.390   -0.337
 CNA                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.109    0.110    0.114    0.117    0.116    0.098    0.064    0.051    0.045    0.043    0.043
    0.129    0.130    0.134    0.144    0.133    0.113    0.081    0.072    0.069    0.066    0.063
    0.155    0.156    0.161    0.176    0.153    0.133    0.106    0.094    0.088    0.084    0.082
    0.150    0.152    0.155    0.169    0.159    0.152    0.121    0.107    0.103    0.101    0.101
    0.144    0.146    0.149    0.170    0.177    0.167    0.125    0.122    0.123    0.123    0.121
    0.168    0.172    0.182    0.226    0.221    0.178    0.147    0.149    0.150    0.148    0.146
    0.191    0.194    0.215    0.285    0.262    0.180    0.176    0.180    0.178    0.177    0.176
 CMA                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.004   -0.005    0.001    0.017   -0.088   -0.082   -0.013    0.011    0.025    0.033    0.037
