Mach,alpha_deg,delta_deg,CNd,CMd
2.0,4.0,20.0,0.5729577951308231,3.432017192833631
2.0,8.0,20.0,0.9682986737710909,1.5212029460723355
2.0,12.0,20.0,0.724791610840491,2.0626480624709638
2.0,16.0,20.0,0.63311836361956,2.306155125401564
2.0,20.0,20.0,0.7247916108404905,1.7274677523194313
3.0,0.0,20.0,0.3838817227376516,2.2517241348641353
3.0,2.0,20.0,0.3695577778593811,2.2803720246206765
3.0,4.0,20.0,0.43258313532377146,2.0110818609091896
3.0,8.0,20.0,0.716197243913529,0.8880845824527759
3.0,12.0,20.0,0.5557690612768991,1.5355268909506061
3.0,16.0,20.0,0.538580327422973,1.6386592940741547
3.0,20.0,20.0,0.6388479415708688,1.2805606721173894
5.0,0.0,20.0,0.40393524556723037,0.8852197934771219
5.0,2.0,20.0,0.4182591904455009,0.9568395178684747
5.0,4.0,20.0,0.47555496995858326,0.8680310596231974
5.0,8.0,20.0,0.6445775195221763,0.42971834634811734
5.0,12.0,20.0,0.587281740009094,0.8307888029396938
5.0,16.0,20.0,0.6216592077169435,0.8193296470370773
5.0,20.0,20.0,0.7104676659622202,0.6474423084978302
7.0,0.0,20.0,0.369557777859381,0.6388479415708679
7.0,2.0,20.0,0.40680003454288455,0.7477099226457243
7.0,4.0,20.0,0.47269018098292925,0.6732254092787173
7.0,8.0,20.0,0.5987408959117105,0.39534087864026807
7.0,12.0,20.0,0.578687373082132,0.7706282344509573
7.0,16.0,20.0,0.6359831525952138,0.7133324549378749
7.0,20.0,20.0,0.7133324549378752,0.5586338502525525
9.0,0.0,20.0,0.346639466054148,0.5614986392282068
9.0,2.0,20.0,0.3867465117133057,0.6818197762056797
9.0,4.0,20.0,0.42971834634811734,0.5700930061551691
9.0,8.0,20.0,0.5729577951308231,0.43544792429942575
9.0,12.0,20.0,0.5815521620577858,0.8279240139640397
9.0,16.0,20.0,0.6302535746439061,0.6875493541569878
9.0,20.0,20.0,0.6846845651813335,0.5529042723012446
11.0,0.0,20.0,0.2864788975654116,0.45263665815335036
11.0,2.0,20.0,0.320856365273261,0.5786873730821315
11.0,4.0,20.0,0.421123979421155,0.5271211715203574
11.0,8.0,20.0,0.5557690612768984,0.47269018098292914
11.0,12.0,20.0,0.5328507494716654,0.8221944360127312
11.0,16.0,20.0,0.6073352628386726,0.6932789321082962
11.0,20.0,20.0,0.6617662533761017,0.570093006155169
13.0,0.0,20.0,0.2807493196141034,0.44977186917769624
13.0,2.0,20.0,0.32658594322456924,0.6359831525952139
13.0,4.0,20.0,0.44404229122638794,0.4153944014698469
13.0,8.0,20.0,0.5299859604960117,0.49274370381250804
13.0,12.0,20.0,0.5185268045933952,0.8594366926962348
13.0,16.0,20.0,0.5930113179604023,0.6359831525952139
13.0,20.0,20.0,0.6417127305465226,0.5500394833255902
