Mach,alpha_deg,Reynolds,CA
3.0,4.0,500000.0,0.558
3.0,4.0,1000000.0,0.526
3.0,4.0,5000000.0,0.472
3.0,4.0,10000000.0,0.455
3.0,4.0,15000000.0,0.452
3.0,4.0,20000000.0,0.452
3.0,4.0,50000000.0,0.452
3.0,4.0,60000000.0,0.452
3.0,4.0,70000000.0,0.452
3.0,6.0,100000.0,0.666
3.0,6.0,500000.0,0.558
3.0,6.0,1000000.0,0.526
3.0,6.0,5000000.0,0.472
3.0,6.0,10000000.0,0.455
3.0,6.0,15000000.0,0.452
3.0,6.0,20000000.0,0.452
3.0,6.0,50000000.0,0.452
3.0,6.0,60000000.0,0.452
3.0,6.0,70000000.0,0.452
3.0,8.0,100000.0,0.664
3.0,8.0,500000.0,0.557
3.0,8.0,1000000.0,0.525
3.0,8.0,5000000.0,0.472
3.0,8.0,10000000.0,0.455
3.0,8.0,15000000.0,0.452
3.0,8.0,20000000.0,0.452
3.0,8.0,50000000.0,0.452
3.0,8.0,60000000.0,0.452
3.0,8.0,70000000.0,0.452
3.0,10.0,100000.0,0.663
3.0,10.0,500000.0,0.556
3.0,10.0,1000000.0,0.525
3.0,10.0,5000000.0,0.472
3.0,10.0,10000000.0,0.455
3.0,10.0,15000000.0,0.452
3.0,10.0,20000000.0,0.452
3.0,10.0,50000000.0,0.452
3.0,10.0,60000000.0,0.452
3.0,10.0,70000000.0,0.452
3.0,12.0,100000.0,0.66
3.0,12.0,500000.0,0.555
3.0,12.0,1000000.0,0.524
3.0,12.0,5000000.0,0.472
3.0,12.0,10000000.0,0.455
3.0,12.0,15000000.0,0.452
3.0,12.0,20000000.0,0.452
3.0,12.0,50000000.0,0.452
3.0,12.0,60000000.0,0.452
3.0,12.0,70000000.0,0.452
3.0,14.0,100000.0,0.658
3.0,14.0,500000.0,0.554
3.0,14.0,1000000.0,0.523
3.0,14.0,5000000.0,0.471
3.0,14.0,10000000.0,0.455
3.0,14.0,15000000.0,0.452
3.0,14.0,20000000.0,0.452
3.0,14.0,50000000.0,0.452
3.0,14.0,60000000.0,0.452
3.0,14.0,70000000.0,0.452
3.0,16.0,100000.0,0.655
3.0,16.0,500000.0,0.552
3.0,16.0,1000000.0,0.522
3.0,16.0,5000000.0,0.471
3.0,16.0,10000000.0,0.455
3.0,16.0,15000000.0,0.452
3.0,16.0,20000000.0,0.452
3.0,16.0,50000000.0,0.452
3.0,16.0,60000000.0,0.452
