Mach,alpha_deg,Reynolds,CA
11.0,16.0,500000.0,0.165
11.0,16.0,1000000.0,0.16
11.0,16.0,3000000.0,0.154
11.0,16.0,7000000.0,0.151
11.0,16.0,10000000.0,0.151
11.0,20.0,100000.0,0.214
11.0,20.0,500000.0,0.192
11.0,20.0,1000000.0,0.187
11.0,20.0,3000000.0,0.182
11.0,20.0,7000000.0,0.179
11.0,20.0,10000000.0,0.178
13.0,0.0,100000.0,0.129
13.0,0.0,500000.0,0.102
13.0,0.0,1000000.0,0.097
13.0,0.0,3000000.0,0.091
13.0,0.0,7000000.0,0.088
13.0,0.0,10000000.0,0.087
13.0,2.0,100000.0,0.13
13.0,2.0,500000.0,0.103
13.0,2.0,1000000.0,0.098
13.0,2.0,3000000.0,0.092
13.0,2.0,7000000.0,0.089
13.0,2.0,10000000.0,0.088
13.0,4.0,100000.0,0.132
13.0,4.0,500000.0,0.106
13.0,4.0,1000000.0,0.1
13.0,4.0,3000000.0,0.095
13.0,4.0,7000000.0,0.092
13.0,4.0,10000000.0,0.091
13.0,8.0,100000.0,0.143
13.0,8.0,500000.0,0.117
13.0,8.0,1000000.0,0.111
13.0,8.0,3000000.0,0.105
13.0,8.0,7000000.0,0.102
13.0,8.0,10000000.0,0.102
13.0,12.0,100000.0,0.16
13.0,12.0,500000.0,0.134
13.0,12.0,1000000.0,0.128
13.0,12.0,3000000.0,0.123
13.0,12.0,7000000.0,0.12
13.0,12.0,10000000.0,0.119
13.0,16.0,100000.0,0.182
13.0,16.0,500000.0,0.157
13.0,16.0,1000000.0,0.152
13.0,16.0,3000000.0,0.146
13.0,16.0,7000000.0,0.144
13.0,16.0,10000000.0,0.143
13.0,20.0,100000.0,0.21
13.0,20.0,500000.0,0.186
13.0,20.0,1000000.0,0.181
13.0,20.0,3000000.0,0.175
13.0,20.0,7000000.0,0.173
13.0,20.0,10000000.0,0.172
