Time [second],Thrust [N],mdot [kg/s]
13.0547464661879,2127.29019519429,0.903906704736169
13.0591784380632,2128.08528630542,0.904244546835875
13.0636099347973,2128.88047915666,0.904582432165961
13.0680409565465,2129.67577378359,0.904920360741549
13.0724715034676,2130.47117022595,0.905258332579522
13.0769015757168,2131.26666852487,0.905596347697358
13.0813311734503,2132.06226872188,0.905934406112702
13.0857602968243,2132.85797085856,0.906272507843226
13.0901889459948,2133.65377497643,0.906610652906565
13.0946171211178,2134.44968111688,0.906948841320314
13.0990448223489,2135.24568936626,0.907287073121158
13.1034720498438,2136.04179981135,0.907625348345975
13.107898803758,2136.83801248894,0.907963667010395
13.1123250842469,2137.63432738583,0.908302029108807
13.1167508914657,2138.43074443873,0.908640434614321
13.1211762255697,2139.22726353429,0.908978883478776
13.1256010867141,2140.02388450905,0.909317375632714
13.1300254750541,2140.82060714941,0.909655910985371
13.1344493907451,2141.6174311916,0.909994489424672
13.1388728339425,2142.41435632165,0.910333110817209
13.1432958048016,2143.21138220798,0.910671775022086
13.1477183034782,2144.00850857906,0.911010481923935
13.152140330128,2144.80573521847,0.911349231430786
13.1565618849067,2145.60306196049,0.911688023472234
13.1609829679702,2146.40048868871,0.912026857998808
13.1654035794741,2147.19801533541,0.912365734981731
13.1698237195743,2147.99564188143,0.912704654412874
13.1742433884263,2148.79336835615,0.913043616304706
13.1786625861857,2149.59119483742,0.913382620690316
13.183081313008,2150.38912145166,0.913721667623418
13.1874995690482,2151.18714826531,0.914060757132243
13.1919173544616,2151.98527520805,0.914399889186914
13.1963346694032,2152.78350217546,0.914739063743057
13.2007515140279,2153.58182908307,0.915078280764783
13.2051678884908,2154.3802558857,0.915417540232892
13.2095837929469,2155.17878258431,0.915756842147798
13.2139992275509,2155.97740922855,0.916096186530588
13.2184141924575,2156.77613591758,0.916435573423408
13.2228286878214,2157.5749628005,0.916775002889599
13.2272427137969,2158.3738900764,0.917114475013766
13.2316562705381,2159.17291790378,0.917453989863254
13.2360693581991,2159.9720463438,0.917793547464053
13.2404819769337,2160.77127543108,0.918133147830871
13.2448941268955,2161.57060525553,0.918472791001909
13.2493058082382,2162.37003599146,0.918812477051238
13.2537170211152,2163.16956790808,0.919152206093241
13.2581277656795,2163.9692013732,0.919491978284214
13.2625380420839,2164.76893685466,0.919831793822941
13.2669478504808,2165.56877492084,0.920171652950931
13.2713571910223,2166.36871624085,0.920511555952502
13.2757660638595,2167.16877798911,0.920851510125225
13.2801744691328,2167.96899215342,0.921191529061043
13.2845824069615,2168.76938472922,0.921531623805673
13.2889898774478,2169.56996826461,0.921871799690925
13.293396880686,2170.37073919342,0.922212055201503
13.2978034167725,2171.17167687737,0.922552381567988
13.3022094858171,2171.97274325796,0.922892762618958
13.3066150879543,2172.77388272624,0.923233174725609
13.3110202233545,2173.57502207015,0.923573586779415
13.3154248922357,2174.37607044967,0.923913960181553
13.3198290948744,2175.16075055169,0.924247378540217
13.324232842079,2175.89547824161,0.924559571623498
13.3286361663794,2176.54744411271,0.924836598389043
13.3330391215062,2177.0910505374,0.92506758215098
13.3374417777052,2177.51021488169,0.9252456892386
13.341844215574,2177.79919552142,0.925368479978846
13.3462465193795,2177.96288836583,0.925438034692123
13.3506487701928,2178.01693212472,0.92546099842134
13.3550510389589,2177.98774343493,0.925448595857524
13.3594533795397,2177.91252586404,0.925416635165562
13.363855821743,2177.82077495739,0.925377649295239
13.368258376293,2177.7230618947,0.925336130045676
13.3726610470615,2177.62321338293,0.92529370342262
13.3770638354395,2177.52263784126,0.925250967877346
13.3814667419051,2177.4218690467,0.925208150217002
13.3858697665902,2177.32111692142,0.9251653396396
13.3902729094909,2177.2204640586,0.9251225712398
13.3946761705493,2177.11993584555,0.925079855804928
13.3990795496915,2177.0195254857,0.925037190447047
13.4034830468476,2176.91920292821,0.924994562397262
13.4078866619672,2176.81894008316,0.924951959719882
13.4122903950182,2176.71872758636,0.924909378435974
13.4166942459744,2176.61856260815,0.924866817343189
13.4210982148116,2176.51844452384,0.924824276176083
13.4255023015058,2176.41837336884,0.924781754949706
13.4299065060332,2176.31834928756,0.924739253725421
13.4343108283697,2176.21837233675,0.924696772527341
13.4387152684913,2176.11844241536,0.924654311312529
13.4431198263739,2176.01855923953,0.924611869960367
13.4475245019938,2175.91872233368,0.924569448268783
13.4519292953275,2175.81893120961,0.924527046030326
13.4563342063517,2175.71918554448,0.924484663107823
13.4607392350434,2175.61948511443,0.924442299406157
13.4651443813797,2175.5198297301,0.924399954844867
13.469549645338,2175.42021921371,0.924357629348406
13.4739550268955,2175.32065339077,0.924315322842634
13.4783605260297,2175.22113208726,0.924273035253612
13.4827661427183,2175.12165512853,0.924230766507125
13.4871718769388,2175.02222233894,0.924188516528545
13.4915777286692,2174.92283354174,0.924146285242766
13.4959836978872,2174.82348852111,0.924104072558089
13.5003897845709,2174.7241869763,0.924061878346717
13.5047959886985,2174.62492857544,0.924019702467639
13.5092023102486,2174.52571303927,0.923977544802191
13.5136087491996,2174.42654017086,0.9239354052667
